Product,Unit_Number,Device_Manufacturer,Device,CT,Contract_Number,Business_Part,Contract_Type,Call_Base_Address,Call_Base_Postcode,Call_Base_Location,Call_Base_House_Number,Date_of_Obligation_Effort,Next_Maintenance,Year_of_Construction,Reference,Device_Condition,Expansion_Tank_Condition,Flue_Gas_Discharge_Condition,Air_Supply_Condition,Appendages_Condition,Maintenance_Frequency,Date_Maintenance_Performed,CallNumberPre,CallNumberExt,LogDate,STATUS,Location,PRODUCT,UnitNr,CallType,PlanDate,ContractNr,POSTCODE,HouseNr,Description,TechRemark,CALL_PREFIX,CALL_SUFFIX,FAULT_CODE,CREATE_DATE,Duration_From_Installation,Duration_CREATE_DATE,Event,Expansion_Tank_Condition_binned_medium,Expansion_Tank_Condition_binned_high,Expansion_Tank_Condition_time
REM000000042    ,0602300850180,REMEHA         ,REMEHA HRC AVANTA                                 ,Z110      ,E0020392    ,Z,ZAKELIJK BASIS 12 M           ,BEETHOVENLAAN 2                         ,6361 CK             ,NUTH                                    ,0002      ,2023-06-19,OHGO,1970-01-01 00:00:00.000002006,KEUKEN,1.0,1.0,2.0,2.0,2.0,12M ,2023-06-19,4743020.0,1.0,2020-02-21,WOO       ,lo00062012,REM000000042    ,0602300850180            ,OHGO            ,2020-09-28,E0013348    ,6361 CK             ,0002      ," ONDERHOUD UITVOEREN, NIET ZIEK                   ",wisselaar is lek                                  ,4743020.0,1.0,32100,2020-09-28,1214,994,1,False,False,1214.0
REM000000042    ,2478179775,REMEHA         ,REMEHA HRC AVANTA                                 ,Z304      ,E0009508    ,Z,ZCS+ WSTG.MEERSSEN 1X/2 JR OH ,PAPENWEG 29                             ,6241 BR             ,BUNDE                                   ,0029      ,2022-10-19,OHGO,1970-01-01 00:00:00.000002006,BERGING,1.0,1.0,1.0,1.0,1.0,24M ,2022-10-19,4840311.0,1.0,2020-11-16,AFGESLOTEN,lo00272957,REM000000042    ,2478179775               ,ST              ,2020-11-19,E0009508    ,6241 BR             ,0029      ,"B 30 MIN VTV 0643097479, WATERDRUK ZAKT ERG SNEL, ",wisselaar lekt                                    ,4840311.0,1.0,21380,2020-11-19,702,699,1,False,False,702.0
REM000090260    ,1534212886580,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z343      ,E0018707    ,Z,WSTG.MAASVALLEI  1X/2 JR OH   ,C V BRIENENSTRAAT 56                    ,6225 BE             ,MAASTRICHT                              ,0056      ,2023-07-27,OHGO,1970-01-01 00:00:00.000002015,ZOLDER,1.0,1.0,2.0,2.0,1.0,24M ,2023-07-27,5233429.0,1.0,2023-02-02,AFGESLOTEN,lo00503816,REM000090260    ,1534212886580            ,OHKL            ,2023-07-27,E0018707    ,6225 BE             ,0056      ,ONDERHOUD KLEIN                                   ,beperkt de metingen kunnen doen ivm afname radiato,5233429.0,1.0,30400,2023-07-27,175,0,1,False,False,175.0
REM000090260    ,201801011907,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,DIRGELEN 18                             ,6171 DE             ,STEIN LB                                ,0018      ,2022-03-17,OHKL,1970-01-01 00:00:00.000002011,BERGING,1.0,1.0,2.0,2.0,1.0,24M ,2022-03-17,5084183.0,1.0,2022-02-07,AFGESLOTEN,lo00424304,REM000090260    ,201801011907             ,OHGO            ,2022-03-17,E0018712    ,6171 DE             ,0018      ,ONDERHOUD GROOT CORONAVRIJ VVV                    ,maximaal ntc gepkaatst                            ,5084183.0,1.0,23454,2022-03-17,38,0,1,False,False,38.0
REM000090260    ,0909306441420,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z304      ,E0009508    ,Z,ZCS+ WSTG.MEERSSEN 1X/2 JR OH ,BURGEMEESTER BINCKHORSTSTRAAT 16        ,6231 GV             ,MEERSSEN                                ,0016      ,2023-03-15,OHKL,1970-01-01 00:00:00.000002009,ZOLDER,1.0,1.0,1.0,1.0,2.0,24M ,2023-03-15,4706369.0,1.0,2019-11-16,AFGESLOTEN,lo00360038,REM000090260    ,0909306441420            ,ST              ,2019-11-16,E0009508    ,6231 GV             ,0016      ,"BIJVULLEN, MOET ELKE 3 DAGEN WORDEN BIJGEVULD.    ",warmte wisselaar is vermoedelijk lek moet vervange,4706369.0,1.0,12700,2019-11-16,1215,1215,1,False,False,1215.0
REM000090295    ,141360922900,REMEHA         ,REMEHA HRC AVANTA 35 C CW5                        ,2105      ,50154070    ,P,ESSENT STANDAARD              ,OP HET SCHOOR 1-A                       ,6041 AV             ,ROERMOND                                ,0001-A    ,2023-07-10,OHKL,1970-01-01 00:00:00.000002015,kelder,1.0,1.0,1.0,1.0,1.0,24M ,2023-07-10,5190804.0,1.0,2023-01-13,AFGESLOTEN,lo00384610,REM000090295    ,141360922900             ,OHGO            ,2023-07-10,50154070    ,6041 AV             ,0001-A    ,ONDERHOUD GROOT                                   ,rga in de gaten houden op ketel                   ,5190804.0,1.0,12700,2023-07-10,178,0,1,False,False,178.0
REM000090260    ,201801011593,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,STATIONSSTRAAT 6                        ,6181 AJ             ,ELSLOO LB                               ,0006      ,2022-06-14,OHGO,1970-01-01 00:00:00.000002009,BERGING,1.0,1.0,2.0,2.0,1.0,24M ,2022-06-14,4948387.0,1.0,2021-06-10,AFGESLOTEN,lo01011111,REM000090260    ,201801011593             ,ST              ,2021-06-14,E0018712    ,6181 AJ             ,0006      ,"GEEN WW, WD VAL CONTINU WEG                       ",vermoedelijk lek in kruipruimte                   ,4948387.0,1.0,35000,2021-06-14,369,365,1,False,False,369.0
REM000090295    ,2002323197490,REMEHA         ,REMEHA HRC AVANTA 35 C CW5                        ,2100      ,50189707    ,P,COMFORT                       ,GOSELINGSTRAAT 10                       ,6129 HT             ,URMOND                                  ,0010      ,2023-10-03,OHKL,1970-01-01 00:00:00.000002020,ZOLDER,1.0,1.0,1.0,1.0,1.0,24M ,2023-10-03,5290194.0,1.0,2023-09-04,AFGESLOTEN,lo00084368,REM000090295    ,2002323197490            ,EB              ,2023-10-02,50189707    ,6129 HT             ,0010      ,"REMEHA AVANTA, BJ:2020, ZOLDER,VVV, VASTE TRAP,   ","uurloon niet doorberekenen naar klant, materiaal a",5290194.0,1.0,29581,2023-10-02,29,1,1,False,False,29.0
REM000090260    ,201801010994,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,BURGEMEESTER CANISIUSSTRAAT 24          ,6181 CD             ,ELSLOO LB                               ,0024      ,2022-11-30,OHKL,1970-01-01 00:00:00.000002014,ZOLDER,1.0,1.0,1.0,2.0,2.0,24M ,2022-11-30,4779672.0,1.0,2020-03-13,AFGESLOTEN,lo01011181,REM000090260    ,201801010994             ,OHKL            ,2020-10-26,E0018712    ,6181 CD             ,0024      ,ONDERHOUD UITVOEREN                               ,"mv aanwezig, geen call voor                       ",4779672.0,1.0,12700,2020-10-27,992,764,1,False,False,992.0
REM000090295    ,ZI00000051,REMEHA         ,REMEHA HRC AVANTA 35 C CW5                        ,2100      ,50010618    ,P,COMFORT                       ,HEISTERUMHOEVE 8                        ,6225 DK             ,MAASTRICHT                              ,0008      ,2021-11-03,OHKL,1970-01-01 00:00:00.000002010,ZOLDER,2.0,1.0,2.0,2.0,2.0,24M ,2021-11-03,4980480.0,1.0,2021-09-27,AFGESLOTEN,lo00387600,REM000000042    ,ZI00000051               ,OHGO            ,2021-10-05,E0009359    ,6041 KC             ,0024-A    ,"OHGO, GEEN ZIEKEN, VVV                            ",afspraak accountman. ivm vve                      ,4980480.0,1.0,30000,2021-10-05,37,29,1,False,False,37.0
REM000090259    ,0907806336960,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z340      ,E0018529    ,Z,ST. NESTER  ALL-INN 1X/2 JR OH,KLEILAGERSTRAAT 13                      ,5953 NZ             ,REUVER                                  ,0013      ,2023-10-25,OHKL,1970-01-01 00:00:00.000002009,bijkeuken,1.0,1.0,1.0,1.0,2.0,24M ,2023-10-25,4598724.0,2.0,2019-03-18,AFGESLOTEN,lo00198821,REM000090259    ,0907806336960            ,OHGO            ,2019-03-18,E0018529    ,5953 NZ             ,0013      ,PM OHGO 2 CALLLS                                  ,pomp + luchtafscheider bestellt                   ,4598724.0,2.0,23454,2019-03-18,1682,1682,1,False,False,1682.0
REM000090259    ,0914006682890,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z340      ,E0018529    ,Z,ST. NESTER  ALL-INN 1X/2 JR OH,KLEILAGERSTRAAT 27                      ,5953 NZ             ,REUVER                                  ,0027      ,2022-07-29,OHKL,1970-01-01 00:00:00.000002009,BERGING,3.0,1.0,1.0,1.0,2.0,24M ,2022-07-29,4817186.0,1.0,2020-09-01,AFGESLOTEN,lo00198834,REM000090259    ,0914006682890            ,ST              ,2020-09-01,E0018529    ,5953 NZ             ,0027      ,"GEEN WW, STCODE E6, KLANT IS AL OP LEEFTIJD,      ",bij herhaalklacht                                 ,4817186.0,1.0,14441,2020-09-01,696,696,1,False,False,696.0
REM007625508    ,1917021565630,REMEHA         ,REMEHA HRC AVANTA 35C CW5 A                       ,7023      ,50142042    ,P,HUUR CV 5 JAAR                ,ZANDSTRAAT 15                           ,6176 CC             ,SPAUBEEK                                ,0015      ,2023-06-19,OHKL,1970-01-01 00:00:00.000002019,ZOLDER,1.0,1.0,2.0,2.0,2.0,24M ,2023-06-19,4684490.0,1.0,2019-09-10,AFGESLOTEN,lo00006205,REM007625508    ,1917021565630            ,ST              ,2019-09-11,50142042    ,6176 CC             ,0015      ,"STORING GEEN W.W. ALLE TAPPUNTEN, RADIATOREN STAAN",Waterdrukverlies dmv niet aangedraaide wartel reto,4684490.0,1.0,24700,2019-09-11,1378,1377,1,False,False,1378.0
REM000090259    ,0703002474340,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z304      ,E0009508    ,Z,ZCS+ WSTG.MEERSSEN 1X/2 JR OH ,FRANKENSTRAAT 20                        ,6231 AL             ,MEERSSEN                                ,0020      ,2023-08-02,OHGO,1970-01-01 00:00:00.000002005,ZOLDER,1.0,1.0,2.0,2.0,1.0,24M ,2023-08-02,5008175.0,1.0,2021-12-13,AFGESLOTEN,lo00359252,REM000090259    ,0703002474340            ,ST              ,2021-12-14,E0009508    ,6231 AL             ,0020      ,KAN LANGER DUREN IVM MEVROUW DIE UIT BED          ,diverse onderdelen besteld                        ,5008175.0,2.0,21911,2021-12-21,597,589,1,False,False,597.0
REM000090259    ,1912190316,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z328      ,E0008172    ,Z,VANHIER WONEN/1X 2 JR OH      ,TENELENWEG 47-A                         ,6367 VR             ,VOERENDAAL                              ,0047-A    ,2022-08-08,OHGO,1970-01-01 00:00:00.000002006,berging,1.0,1.0,1.0,1.0,1.0,24M ,2022-08-08,4906253.0,1.0,2021-01-17,AFGESLOTEN,lo00487577,REM000090259    ,1912190316               ,OHGO            ,2021-08-24,E0008172    ,6367 VR             ,0047-A    ,"OHGO, GEEN ZIEKEN, VVV, 3 CALLS                   ",knoppen branderautomaat werken niet goed.         ,4906253.0,1.0,30500,2021-08-24,568,349,1,False,False,568.0
REM000090260    ,2106225951900,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z336      ,E0009559    ,Z,WONEN ZUID ALL-IN 1X/2JR OH   ,KLINKERHOFKE 4                          ,6336 WC             ,HULSBERG                                ,0004      ,2023-06-07,OHGO,1970-01-01 00:00:00.000002021,ZOLDER,1.0,1.0,1.0,1.0,1.0,24M ,2023-06-07,5235962.0,1.0,2023-02-02,AFGESLOTEN,lo00506020,REM000090260    ,2106225951900            ,OHKL            ,2023-06-07,E0009559    ,6336 WC             ,0004      ,ONDERHOUD KLEIN/VVV                               ,instelling thermostaat gewijzigd ivm klachten snel,5235962.0,1.0,12700,2023-06-07,125,0,1,False,False,125.0
REM000090260    ,201801010574,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,PELDENSTRAAT 68                         ,6171 XZ             ,STEIN LB                                ,0068      ,2022-05-11,OHKL,1970-01-01 00:00:00.000002007,Zolder,3.0,1.0,4.0,4.0,2.0,24M ,2022-05-11,4957833.0,1.0,2021-07-15,WOO       ,lo01011107,REM000090260    ,201801010574             ,ST              ,2021-07-16,E0018712    ,6171 XZ             ,0068      ,"GWW, RESET HELPT NIET, GEEN STCODE BEKEND. STAAT  ",geen keukengeiser aanwezig                        ,4957833.0,1.0,32100,2021-07-19,300,296,1,False,False,300.0
REM000090260    ,2010011299,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z336      ,E0009559    ,Z,WONEN ZUID ALL-IN 1X/2JR OH   ,CHOPINLAAN 23                           ,6361 CP             ,NUTH                                    ,0023      ,2022-08-22,OHKL,1970-01-01 00:00:00.000002010,ZOLDER,1.0,1.0,2.0,4.0,1.0,24M ,2022-08-22,4510573.0,1.0,2018-06-14,AFGESLOTEN,lo00506241,REM000090260    ,2010011299               ,OHKLST          ,2018-06-15,E0009559    ,6361 CP             ,0023      ,FT VOOR 12.00U KLAAR ZIJN ONDERHOUD KLEIN TEVENS  ,"reduceerventiel is te vv,doorgeg bzd              ",4510573.0,1.0,19981,2018-06-15,1530,1529,1,False,False,1530.0
REM000090295    ,151071319080,REMEHA         ,REMEHA HRC AVANTA 35 C CW5                        ,1205      ,50133793    ,P,ESSENT BUDGET                 ,SCHATSBERG 8                            ,6438 GH             ,OIRSBEEK                                ,0008      ,2023-10-19,OHGO,1970-01-01 00:00:00.000002015,ZOLDER,1.0,1.0,4.0,1.0,1.0,24M ,2023-10-19,4646437.0,1.0,2019-06-14,AFGESLOTEN,lo00065261,REM000090295    ,151071319080             ,OHKL            ,2019-12-05,50133793    ,6438 GH             ,0008      , ONDERHOUD UITVOEREN                              ,EB UITGEVOERD 2018                                ,4646437.0,1.0,30000,2019-12-05,1588,1414,1,False,False,1588.0
REM000090260    ,0717003084120,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z337      ,E0019482    ,Z,WON.BOV.WINK.ALL-IN 1X/2 JR OH,HOENDERSTRAAT 21-C                      ,6211 EL             ,MAASTRICHT                              ,0021-C    ,2023-06-08,OH,1970-01-01 00:00:00.000002007,BERGING,0.0,0.0,0.0,0.0,0.0,24M ,2023-06-01,4835379.0,1.0,2020-10-29,AFGESLOTEN,lo00479142,REM000090260    ,0717003084120            ,ST              ,2020-10-29,E0019482    ,6211 EL             ,0021-C    ,GWW GCV STCODE E10 DRUK 1.6 RESET HELPT NIET      ,overal therm9staatkranen op radiatoren en stonden ,4835379.0,1.0,12700,2020-10-29,945,945,1,False,False,0.0
REM000090260    ,2010011749,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z336      ,E0009559    ,Z,WONEN ZUID ALL-IN 1X/2JR OH   ,TULPSTRAAT 6                            ,6361 JC             ,NUTH                                    ,0006      ,2022-11-01,OHKL,1970-01-01 00:00:00.000002010,KELDER,1.0,5.0,2.0,4.0,1.0,24M ,2022-11-01,5070948.0,1.0,2022-02-07,AFGESLOTEN,lo00506293,REM000090260    ,2010011749               ,OHGO            ,2022-11-01,E0009559    ,6361 JC             ,0006      ,ONDERHOUD GROOT                                   ,"Exp vat is kapot, hangt aan geknelde leiding buite",5070948.0,1.0,35000,2022-11-01,267,0,1,False,True,1335.0
REM000090259    ,0703002473770,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,2105      ,50146013    ,P,ESSENT STANDAARD              ,PASTOOR DOMINICUS HEXSTRAAT 148         ,6231 HG             ,MEERSSEN                                ,0148      ,2022-08-08,OHGO,1970-01-01 00:00:00.000002008,KELDERTRAP,1.0,1.0,2.0,4.0,1.0,24M ,2022-08-08,4892299.0,1.0,2021-01-25,AFGESLOTEN,lo00360184,REM000090259    ,0703002473770            ,ST              ,2021-02-01,50146013    ,6231 HG             ,0148      ,VUL EN AFTAPKRAAN BLIJFT LEKKEN. GEEN ZIEKEN.     ,ltv moet aangep.worden open toestel + overstort   ,4892299.0,1.0,71000,2021-02-01,560,553,1,False,False,560.0
REM000000042    ,201812180332,REMEHA         ,REMEHA HRC AVANTA                                 ,Z328      ,E0008172    ,Z,VANHIER WONEN/1X 2 JR OH      ,DE LIMPENSPLEIN 24                      ,6343 AW             ,KLIMMEN                                 ,0024      ,2023-06-14,OHGO,1970-01-01 00:00:00.000002011,ZOLDER,1.0,1.0,3.0,4.0,1.0,24M ,2023-06-14,5069955.0,1.0,2022-02-07,AFGESLOTEN,lo00065706,REM000000042    ,201812180332             ,OHGO            ,2022-05-23,E0008172    ,6343 AW             ,0024      ,ONDERHOUD GROOT                                   ,voorplaat schroeven dol                           ,5069955.0,1.0,21881,2022-05-23,492,387,1,False,False,492.0
REM000090260    ,0925907276340,REMEHA         ,REMEHA HRC AVANTA 28 C CW4                        ,Z345      ,E0018712    ,Z,ZAAM WONEN ALL IN 1X/ 2 JR OH ,ROMEINENSTRAAT 4                        ,6171 BK             ,STEIN LB                                ,0004      ,2022-10-06,OHGO,1970-01-01 00:00:00.000002009,ZOLDER,1.0,1.0,2.0,2.0,1.0,24M ,2022-10-06,4730734.0,1.0,2020-02-03,AFGESLOTEN,lo01010574,REM000090260    ,0925907276340            ,ST              ,2020-02-05,E0018712    ,6171 BK             ,0004      ,WISSELAAR VV IOV DONNY                            ,klant wou andere kamerthermostaat deze geinstaleer,4730734.0,1.0,26641,2020-02-05,976,974,1,False,False,976.0
REM007768357    ,2219378170,REMEHA         ,AVANTA ACE HR COMBI KETEL 28C CW4 60/100          ,Z110      ,E0020127    ,Z,ZAKELIJK BASIS 12 M           ,EUROPALAAN 837                          ,6441 VW             ,BRUNSSUM                                ,0837      ,2023-04-17,OH,1970-01-01 00:00:00.000002020,ALGEMENE RUIMTE 1E VERD,1.0,1.0,1.0,1.0,1.0,12M ,2020-12-09,4846182.0,1.0,2020-12-03,AFGESLOTEN,lo00526118,REM007768357    ,2219378170               ,OHGO            ,2020-12-09,E0020127    ,6441 VW             ,0837      , ONDERHOUD GROOT 1/2 VTV BELLEN 0620615927        ,rookgasafvoer vervangen 45 gr en rechte stuk      ,4846182.0,1.0,26441,2020-12-09,6,0,1,False,False,6.0
REM000000042    ,1013002839770,REMEHA         ,REMEHA HRC AVANTA                                 ,2100      ,80018366    ,P,COMFORT                       ,AALMOEZENIER ROUMENPLEIN 52             ,6221 TN             ,MAASTRICHT                              ,0052      ,2023-03-24,OHGO,1970-01-01 00:00:00.000002010,KELDER/CW6,1.0,1.0,5.0,3.0,1.0,24M ,2023-03-24,5246863.0,1.0,2023-02-22,AFGESLOTEN,lo00497290,REM000000042    ,1013002839770            ,OHKL            ,2023-03-24,80018366    ,6221 TN             ,0052      ,ONDERHOUD KLEIN                                   ,bewo draagt zelf zorg voor rga/ltv                ,5246863.0,1.0,31500,2023-03-24,30,0,1,False,False,30.0
REM000090259    ,2478179928,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z304      ,E0009508    ,Z,ZCS+ WSTG.MEERSSEN 1X/2 JR OH ,HEILIGENBERGSTRAAT 36                   ,6241 DG             ,BUNDE                                   ,0036      ,2022-07-26,OHKL,1970-01-01 00:00:00.000002008,BERGING,2.0,1.0,2.0,2.0,2.0,24M ,2022-07-26,5074480.0,1.0,2022-02-07,AFGESLOTEN,lo00273309,REM000090259    ,2478179928               ,OHKLST          ,2022-07-22,E0009508    ,6241 DG             ,0036      ,B 1/2 U VTV 0628962063; ONDERHOUD KLEIN; GWW OP   ,wisselaar defect                                  ,5074480.0,2.0,24700,2022-07-26,169,0,1,False,False,169.0
REM000090259    ,2478179837,REMEHA         ,REMEHA HRC AVANTA 24 C CW3                        ,Z304      ,E0009508    ,Z,ZCS+ WSTG.MEERSSEN 1X/2 JR OH ,SCHOOLPAD 12                            ,6241 CK             ,BUNDE                                   ,0012      ,2022-08-03,OHKL,1970-01-01 00:00:00.000002008,ZOLDER,3.0,1.0,1.0,1.0,1.0,24M ,2022-08-03,5134458.0,1.0,2022-07-19,AFGESLOTEN,lo00273124,REM000090259    ,2478179837               ,OHGO            ,2022-08-03,E0009508    ,6241 CK             ,0012      ,ONDERHOUD GROOT                                   ,serviceset vv                                     ,5134458.0,1.0,12700,2022-08-03,15,0,1,False,False,15.0
